Enemy,Initial_Diversity,Simulation,Generation,Fitness_Avg,Fitness_Std,Fitness_Max,Gain_Avg,Gain_Std,Gain_Max
4,1,0,58,88.13530420675157,0.2378148001451109,88.82877853727385,49.330000000000325,2.396059264709458,56.20000000000032
4,1,0,59,88.20342844398814,0.23753647245173642,88.82877853727385,49.990000000000364,2.4005624340974796,56.800000000000324
4,1,0,60,88.24828281200662,0.22792969762413895,89.42541341912353,50.416000000000366,2.280820904849835,62.20000000000034
4,1,0,61,88.3030658715568,0.2129959465721953,89.06765557252922,50.986000000000296,2.1494659801913656,58.60000000000033
4,1,0,62,88.35466273128452,0.21779131476494357,89.12990276448613,51.53800000000022,2.187911332755515,59.20000000000033
4,1,0,63,88.42694068525775,0.2223863214913124,89.12990276448613,52.25200000000031,2.2178584265006704,59.20000000000033
4,1,0,64,88.51092704162035,0.23966397063386322,89.12990276448613,53.15200000000039,2.3844697523768317,59.20000000000033
4,1,0,65,88.56839583576684,0.25512320615570977,89.36317628172519,53.77000000000033,2.4773170971839753,61.600000000000335
4,1,0,66,88.6187255157222,0.27460359071337587,89.48990276448612,54.2020000000003,2.6645067085672793,62.80000000000034
4,1,0,67,88.69128210255113,0.2913252165046423,89.54429422482652,54.82600000000029,2.9151541983229654,63.40000000000034
4,1,0,68,88.67788425158857,0.26737768017358554,89.54429422482652,54.7060000000003,2.6664515746587303,63.40000000000034
4,1,0,69,88.69511624353547,0.2713555464072418,89.66429422482652,54.92200000000032,2.6855010705639364,64.60000000000034
4,1,0,70,88.72557290051869,0.26678698050835364,89.30877853727385,55.246000000000315,2.615470129823704,61.000000000000334
4,1,1,0,-0.534710278825061,9.713270529576862,29.78939992297535,-94.07799999999999,11.10397748556797,-60.0
4,1,1,1,7.094830640993097,12.119384204332539,47.237270493068124,-85.252,13.873532210652055,-40.0
4,1,1,2,17.91064399351848,9.779557787110013,47.29803963399746,-72.72999999999999,9.934480358831063,-40.0
4,1,1,3,22.21577046902832,6.971413860986613,47.237270493068124,-68.01199999999999,5.219334823519166,-40.0
4,1,1,4,23.04368926021265,7.429841376771788,83.88298123409011,-67.972,8.769219805661177,10.60000000000023
4,1,1,5,23.74465083496308,7.181312088530102,83.88298123409011,-67.494,9.037895994090688,10.60000000000023
4,1,1,6,24.01655236825426,9.168725440763248,83.88298123409011,-67.088,11.766369703523724,10.60000000000023
4,1,1,7,25.33740902913174,11.052252802128248,83.88298123409011,-65.48199999999999,14.194311395767025,10.60000000000023
4,1,1,8,28.297797307185483,14.401417911259886,83.88298123409011,-61.86999999999999,18.377189665452143,10.60000000000023
4,1,1,9,30.16638172610629,15.26429492583693,83.88298123409011,-59.66399999999999,19.54350797579599,10.60000000000023
4,1,1,10,29.857318742375,13.702300289491479,83.88298123409011,-60.27599999999998,17.271312167869635,10.60000000000023
4,1,1,11,30.26947653345756,13.03290446253985,83.88298123409011,-59.97199999999999,15.862913225508144,10.60000000000023
4,1,1,12,31.907901765064324,12.89175450328149,83.1107451587442,-58.267999999999994,14.96300023391033,1.6000000000002341
4,1,1,13,35.925620143186244,14.986369377360413,86.39853182364631,-53.365999999999985,18.311920816779505,28.600000000000257
4,1,1,14,35.789973389615604,13.443000177633508,86.39853182364631,-53.48199999999999,16.61043274571742,28.600000000000257
4,1,1,15,40.00738921644071,12.404488632843297,83.1107451587442,-48.85199999999999,14.23231871481243,1.6000000000002341
4,1,1,16,43.83320230972279,12.248572348721467,84.74725717950685,-44.48599999999998,14.725087571895834,16.60000000000023
4,1,1,17,48.540160664130326,13.336249009810766,89.03142754043466,-38.56199999999998,18.080435724838093,59.20000000000033
4,1,1,18,51.884603613998166,13.500295320609585,84.74725717950685,-35.08599999999998,16.357658878947237,16.60000000000023
4,1,1,19,51.573280181402424,12.437056408626292,84.74725717950685,-35.60599999999997,14.972413432710235,16.60000000000023
4,1,1,20,52.169701887185745,11.52618979985972,83.1107451587442,-35.08799999999999,13.454049799224059,1.6000000000002341
4,1,1,21,54.759857969939645,12.644850359727887,83.92634364539738,-32.04199999999997,15.00880528223358,8.200000000000232
4,1,1,22,54.82379241420333,10.035865972206462,83.1107451587442,-32.07199999999998,11.81488958898901,1.6000000000002341
4,1,1,23,55.95831391674902,11.55703772877244,84.5449241594004,-30.691999999999975,13.919638501053171,11.20000000000023
4,1,1,24,56.01504394922201,11.1553855125045,83.62939087985286,-30.70399999999998,13.219878365552454,5.200000000000234
4,1,1,25,56.4657244587771,10.951671268009262,83.62939087985286,-30.21999999999998,12.931620161449265,5.200000000000234
4,1,1,26,57.61355606284664,11.879178856972995,83.62939087985286,-28.52399999999997,13.54488183780139,5.200000000000234
4,1,1,27,60.09755923290023,11.561504360704772,84.18580150454672,-25.75599999999997,14.251921414321693,10.60000000000023
4,1,1,28,60.72907828706979,13.586058823331845,87.44825788490488,-24.043999999999954,16.159766830001068,45.4000000000003
